상권_코드,주중_매출_건수,주중_매출_금액,주중_매출_평균,당월_매출_금액,당월_매출_건수,당월_매출_평균,주말_매출_금액,주말_매출_건수,주말_매출_평균,상권_구분_코드,상권_구분_코드_명,상권_코드_명,엑스좌표_값,와이좌표_값,자치구_코드,자치구_코드_명,행정동_코드,행정동_코드_명,영역_면적,점포_수,개업_율,개업_점포_수,폐업_률,폐업_점포_수,프랜차이즈_점포_수
3110406,518667,11763932918,22681.09002,24485936959,962904,25429.26082,12722004041,444237,28637.87582,A,골목상권,도봉산역 1번,203718,465573,11320,도봉구,11320521,도봉1동,247532,717,138,8,169,8,45
3110407,914698,16232258618,17746.03051,22992858777,1269093,18117.55228,6760600159,354395,19076.45469,A,골목상권,도봉역 2번,203614,463983,11320,도봉구,11320521,도봉1동,454340,1872,239,19,576,34,88
3110408,428094,9067703939,21181.57213,11103767574,553780,20050.8642,2036063635,125686,16199.60564,A,골목상권,가인초등학교,203661,462129,11320,도봉구,11320515,창5동,53197,555,292,9,371,13,58
3110409,624791,13693933319,21917.62256,18573375216,865166,21467.99021,4879441897,240375,20299.29026,A,골목상권,창동역 2번,203829,461718,11320,도봉구,11320515,창5동,77642,1400,386,30,632,38,116
3110410,986959,19928163556,20191.48066,26557958631,1320867,20106.45934,6629795075,333908,19855.15494,A,골목상권,방학역 2번,203939,463274,11320,도봉구,11320690,방학1동,130951,1417,619,21,345,24,143
3110411,82610,2338543370,28308.23593,2815290755,95829,29378.27542,476747385,13219,36065.31394,A,골목상권,도봉역 3번,204032,464014,11320,도봉구,11320522,도봉2동,90321,731,355,10,49,8,4
3110412,114362,2077203248,18163.40435,2897741237,156423,18525.033,820537989,42061,19508.28532,A,골목상권,창동중학교,204240,462445,11320,도봉구,11320514,창4동,21146,114,50,1,100,1,16
3110413,29267,822086201,28089.18581,1254758559,38152,32888.40845,432672358,8885,48696.94519,A,골목상권,누원고등학교,204198,464883,11320,도봉구,11320522,도봉2동,74353,445,544,11,502,10,29
3110415,2677209,49254665976,18397.76647,65834537123,3633567,18118.43214,16579871147,956358,17336.46934,A,골목상권,수락산역 4번,204689,464016,11350,노원구,11350630,상계1동,197508,2618,657,42,855,58,212
3110416,701630,18810720901,26810.02936,27881654110,1011985,27551.44998,9070933209,310355,29227.60455,A,골목상권,노원초등학교,205046,463673,11350,노원구,11350630,상계1동,92687,962,371,12,801,26,62
3110417,133731,884635941,6615.0402,933473921,139074,6712.066389,48837980,5343,9140.553996,A,골목상권,월계역 3번,205127,459237,11350,노원구,11350570,월계2동,29842,223,266,4,150,3,24
3110418,141731,2307586367,16281.45125,2801426922,193862,14450.62427,493840555,52131,9473.068903,A,골목상권,광운대학교 남단,205120,457577,11350,노원구,11350560,월계1동,88266,373,253,5,233,6,32
3110419,1779963,31367984868,17622.82973,48318532322,2634808,18338.54016,16950547454,854845,19828.79639,A,골목상권,수락산디자인거리,205038,464087,11350,노원구,11350630,상계1동,125994,1879,408,36,582,47,175
3110420,676444,8519732525,12594.88224,11300291717,868847,13006.07784,2780559192,192403,14451.74551,A,골목상권,광운대역 1번,205266,457942,11350,노원구,11350560,월계1동,50431,811,466,12,373,14,104
3110421,1234091,23442572058,18995.82126,32917720711,1695062,19419.77386,9475148653,460971,20554.76083,A,골목상권,석계역 1번,205573,457361,11350,노원구,11350560,월계1동,69794,1142,375,23,818,26,116
3110422,57431,3996263899,69583.74221,4990931397,82398,60571.02596,994667498,24967,39839.28778,A,골목상권,노원역 9번,205580,462171,11350,노원구,11350720,상계10동,35324,577,247,6,352,9,28
3110423,226150,5184380950,22924.52333,7728589237,326079,23701.58531,2544208287,99929,25460.15958,A,골목상권,석계역 2번,205719,457498,11350,노원구,11350560,월계1동,58165,758,306,16,405,17,65
3110424,926858,23262280780,25097.99859,28679075484,1217872,23548.51371,5416794704,291014,18613.51929,A,골목상권,상계초등학교,205957,462130,11350,노원구,11350640,상계2동,75911,1407,332,27,309,28,97
3110425,392534,7536422306,19199.41281,10565195840,566481,18650.57405,3028773534,173947,17412.04812,A,골목상권,계상초등학교,206006,462411,11350,노원구,11350670,상계5동,104277,1473,542,21,684,26,64
3110426,319194,4708882410,14752.41518,6933262623,442415,15671.40043,2224380213,123221,18051.95716,A,골목상권,상계2동주민센터,206148,461865,11350,노원구,11350640,상계2동,130017,1446,576,32,584,31,66
3110427,199565,1399950797,7015.011635,1858633803,267292,6953.570638,458683006,67727,6772.528032,A,골목상권,노원 을지대학교병원,206268,459433,11350,노원구,11350611,하계1동,30640,229,83,2,133,2,29
3110428,814469,16506980596,20267.16867,21558968724,1121550,19222.47668,5051988128,307081,16451.64673,A,골목상권,상계5동주민센터,206276,462728,11350,노원구,11350670,상계5동,217725,2499,404,33,565,45,79
3110429,1300373,31018791291,23853.76449,39198613300,1685060,23262.44365,8179822009,384687,21263.57795,A,골목상권,공릉동 국수거리,206455,457940,11350,노원구,11350595,공릉1동,160554,2464,843,47,995,52,87
3110430,546998,11399694536,20840.4684,15375062399,720153,21349.71652,3975367863,173155,22958.43529,A,골목상권,중계초등학교,206575,461975,11350,노원구,11350624,중계4동,11185,426,553,8,200,4,42
3110431,2435638,49272399670,20229.77128,70328175369,3372280,20854.7853,21055775699,936642,22480.06784,A,골목상권,상계역,206556,462351,11350,노원구,11350624,중계4동,55707,1999,749,54,562,56,145
3110432,320539,6988140163,21801.21659,8884987887,417001,21306.87429,1896847724,96462,19664.19651,A,골목상권,대진고등학교,206468,459617,11350,노원구,11350611,하계1동,69099,712,413,10,272,15,56
3110433,85371,1659456270,19438.17303,2254111448,120219,18750.04324,594655178,34848,17064.25557,A,골목상권,공릉역 2번,206692,458322,11350,노원구,11350595,공릉1동,95309,1251,615,21,395,22,32
3110434,30572,502039545,16421.54733,650561670,39653,16406.36698,148522125,9081,16355.26098,A,골목상권,태릉입구역 4번,206724,457916,11350,노원구,11350595,공릉1동,38090,593,254,12,247,8,16
3110435,409904,4814799364,11746.1634,6639741661,570024,11648.17913,1824942297,160120,11397.34135,A,골목상권,서울과학기술대,206727,458887,11350,노원구,11350600,공릉2동,17818,400,128,7,275,10,71
3110436,463458,8201180866,17695.62909,12288687196,648133,18960.13194,4087506330,184675,22133.51201,A,골목상권,상계제일중학교,206697,462140,11350,노원구,11350624,중계4동,41545,398,203,4,234,5,41
3110437,119233,2308874420,19364.3909,3061096800,149972,20411.12208,752222380,30739,24471.27037,A,골목상권,당고개역 2번,206846,463073,11350,노원구,11350665,상계3?4동,83701,766,306,9,390,14,13
3110438,2009087,38312138424,19069.42727,50334469585,2674728,18818.53766,12022331161,665641,18061.28403,A,골목상권,경춘선숲길 우측,206924,458484,11350,노원구,11350600,공릉2동,100071,1693,609,36,820,39,204
3110439,457703,4735789893,10346.86225,6711750159,644750,10409.84903,1975960266,187047,10563.97732,A,골목상권,당고개역 5번,206942,463518,11350,노원구,11350665,상계3?4동,99026,750,123,5,543,13,31
3110441,953889,15618443285,16373.43893,19347970772,1330086,14546.40585,3729527487,376197,9913.761904,A,골목상권,영신여고,207291,461205,11350,노원구,11350619,중계본동,54737,926,529,22,569,21,72
3110442,186725,1745266623,9346.721773,2236750429,238588,9374.949407,491483806,51863,9476.578794,A,골목상권,화랑대철도공원,207943,458309,11350,노원구,11350600,공릉2동,20050,243,176,4,144,3,30
3110443,5089,85304863,16762.59835,135832737,8185,16595.32523,50527874,3096,16320.37274,A,골목상권,수색역 1번,190793,453820,11380,은평구,11380650,수색동,39392,298,200,3,50,1,4
3110444,29233,1315054190,44985.26289,1991592427,40522,49148.42375,676538237,11289,59928.97839,A,골목상권,수색성당,191453,453224,11380,은평구,11380640,증산동,73705,120,0,0,0,1,0
3110446,4803,175464290,36532.22777,301452226,5950,50664.23966,125987936,1147,109841.2694,A,골목상권,내를건너서숲으로도서관,191796,454593,11380,은평구,11380632,신사2동,59764,362,253,5,560,15,17
3110447,8544,271325572,31756.27013,286192834,9246,30953.15098,14867262,702,21178.4359,A,골목상권,구산초등학교,191809,457108,11380,은평구,11380560,구산동,36415,217,300,5,200,6,14
3110448,256544,3700726938,14425.31082,5153350917,346457,14874.43151,1452623979,89913,16155.88379,A,골목상권,상신초등학교입구,191804,455212,11380,은평구,11380632,신사2동,61765,452,313,7,329,11,13
3110449,399819,6090833652,15233.9775,7536229817,517634,14558.99307,1445396165,117815,12268.35433,A,골목상권,증산역 3번,191787,453767,11380,은평구,11380640,증산동,154127,1227,384,11,554,15,65
3110450,1274923,15914113443,12482.41144,21596763481,1756307,12296.69043,5682650038,481384,11804.81702,A,골목상권,시립서북병원,191983,456211,11380,은평구,11380560,구산동,195983,2001,397,29,924,43,105
3110451,751591,13116586829,17451.76144,17521783196,1049380,16697.27191,4405196367,297789,14793.01239,A,골목상권,증산역 4번,192207,454149,11380,은평구,11380640,증산동,178167,1428,164,7,323,16,40
3110452,225720,4238946835,18779.66877,5797935581,309960,18705.43161,1558988746,84240,18506.51408,A,골목상권,새절역 3번,192273,454515,11380,은평구,11380632,신사2동,112690,994,436,14,766,24,54
3110453,361213,8796992345,24354.0303,12278465922,501507,24483.13966,3481473577,140294,24815.55574,A,골목상권,신사1동주민센터,192303,455136,11380,은평구,11380631,신사1동,209465,1750,577,23,491,31,70
3110454,387045,5469092688,14130.37938,7684233372,548891,13999.56161,2215140684,161846,13686.71876,A,골목상권,선정중학교,192299,457526,11380,은평구,11380552,갈현2동,117225,793,446,11,405,14,40
3110455,884049,12266663338,13875.54687,15618462177,1101004,14185.65435,3351798839,216955,15449.28137,A,골목상권,역촌노인복지관,192271,455990,11380,은평구,11380625,역촌동,155405,1619,774,27,640,32,94
3110456,474502,10528333053,22188.17424,13269629378,649019,20445.67166,2741296325,174517,15707.90424,A,골목상권,구산보건지소,192317,456472,11380,은평구,11380560,구산동,170875,1896,769,35,832,53,93
3110457,206040,1995609672,9685.544904,2935877584,294274,9976.680182,940267912,88234,10656.52597,A,골목상권,예일여고,192325,456907,11380,은평구,11380560,구산동,93412,685,369,9,569,16,36
3110458,737104,8124421389,11022.08289,10794348772,950991,11350.63189,2669927383,213887,12482.88761,A,골목상권,선일여고,192396,457958,11380,은평구,11380552,갈현2동,118649,1258,652,28,437,33,98
3110459,508039,6495937128,12786.29619,8501989480,698968,12163.63193,2006052352,190929,10506.79756,A,골목상권,응암역 2번,192366,455560,11380,은평구,11380631,신사1동,104660,1293,640,21,510,26,91
3110460,2033290,30999608163,15246.03385,41357582060,2738631,15101.55332,10357973897,705341,14685.05857,A,골목상권,구산역 4번,192498,457218,11380,은평구,11380552,갈현2동,149102,1836,513,41,427,31,66
3110461,72880,2428587675,33323.10202,3733586016,102715,36348.98521,1304998341,29835,43740.51755,A,골목상권,새절역 2번,192506,454562,11380,은평구,11380600,응암3동,33922,378,392,7,437,9,24
3110462,125756,1093156970,8692.682417,1546579481,176191,8777.857444,453422511,50435,8990.235174,A,골목상권,갈현건영아파트,192582,458461,11380,은평구,11380551,갈현1동,155714,856,350,6,814,27,23
3110463,497171,11080164459,22286.42551,14993927790,689641,21741.64209,3913763331,192470,20334.40708,A,골목상권,응암3동주민센터,192604,454716,11380,은평구,11380600,응암3동,53976,542,440,8,411,12,36
3110464,561135,11909739764,21224.37518,16936719849,814168,20802.48775,5026980085,253033,19866.89517,A,골목상권,연신내역 5번,192658,457512,11380,은평구,11380552,갈현2동,99182,1116,976,26,463,24,66
3110465,1010902,17010064259,16826.62044,23500433248,1344831,17474.63677,6490368989,333929,19436.37417,A,골목상권,연신내역 7번,192719,457984,11380,은평구,11380551,갈현1동,72295,1245,437,22,608,30,50
3110466,196578,3186329873,16208.9851,4479498280,275540,16257.1615,1293168407,78962,16377.09793,A,골목상권,구산역 2번,192764,456543,11380,은평구,11380625,역촌동,102377,792,231,15,202,15,39
3110467,793761,14697523236,18516.3081,21112161614,1097161,19242.53743,6414638378,303400,21142.51278,A,골목상권,은평요양병원,192861,458363,11380,은평구,11380551,갈현1동,59339,1057,432,18,524,21,64
3110468,1326967,16140590042,12163.5203,22563159890,1817494,12414.43432,6422569848,490527,13093.20353,A,골목상권,응암역 3번,192780,455968,11380,은평구,11380625,역촌동,243033,2551,706,49,1018,63,116
3110469,1649168,29962365215,18168.17038,42178579380,2317332,18201.3537,12216214165,668164,18283.25705,A,골목상권,응암정보도서관,192812,454074,11380,은평구,11380600,응암3동,197026,2465,626,37,643,46,99
3110470,84447,3498952977,41433.71555,4332156857,111753,38765.46363,833203880,27306,30513.58236,A,골목상권,신진과학기술고등학교,192849,455298,11380,은평구,11380580,응암1동,34929,630,285,13,394,11,42
3110471,712117,13300960533,18678.05506,16806655553,903415,18603.47189,3505695020,191298,18325.83205,A,골목상권,응암동우체국,192874,454645,11380,은평구,11380590,응암2동,123744,1188,503,20,679,27,45
3110472,796617,11757852840,14759.73126,16871230225,1143822,14749.87387,5113377385,347205,14727.25734,A,골목상권,연신내역 4번,193000,457351,11380,은평구,11380570,대조동,134157,1638,964,30,735,29,80
3110473,646047,16913347775,26179.74818,23578480612,898447,26243.59657,6665132837,252400,26407.02392,A,골목상권,구산역 1번,193014,457016,11380,은평구,11380570,대조동,185580,1970,837,38,596,38,113
3110474,205547,4084356247,19870.66825,5498030030,289793,18972.26651,1413673783,84246,16780.30747,A,골목상권,세명컴퓨터고등학교,193094,458463,11380,은평구,11380530,불광2동,125765,731,285,6,266,16,44
3110475,386966,5007811540,12941.21845,6925155037,541308,12793.37279,1917343497,154342,12422.69439,A,골목상권,백련산해모로아파트,193130,455354,11380,은평구,11380580,응암1동,70709,734,989,19,479,16,38
3110476,4581,190552326,41596.22921,316684000,7465,42422.50502,126131674,2884,43734.97712,A,골목상권,역촌역 2번,193193,456536,11380,은평구,11380570,대조동,31638,363,205,7,187,4,13
3110477,285168,9443766719,33116.50227,12726156496,379801,33507.43283,3282389777,94633,34685.46677,A,골목상권,은평세무서,193336,455907,11380,은평구,11380510,녹번동,101732,1305,561,17,359,26,32
3110478,367781,6050386557,16451.05799,8252303710,500673,16482.42208,2201917153,132892,16569.22277,A,골목상권,응암1동주민센터,193406,455584,11380,은평구,11380580,응암1동,61196,827,400,16,683,18,38
3110479,714183,13051980697,18275.40098,18289076422,1008236,18139.67803,5237095725,294053,17810.04011,A,골목상권,연신내역 2번,193382,458068,11380,은평구,11380530,불광2동,102295,1024,322,13,424,14,32
3110480,50970,798901167,15673.94873,1065959293,69618,15311.5472,267058126,18648,14321.00633,A,골목상권,연신내역 3번,193392,457581,11380,은평구,11380520,불광1동,77808,564,198,9,182,13,25
3110481,298831,6170568166,20649.02291,9584725221,390095,24570.23346,3414157055,91264,37409.68021,A,골목상권,불광역 7번,193522,456966,11380,은평구,11380570,대조동,88375,1586,670,22,268,41,85
3110482,164984,3234623361,19605.6791,4539734103,236236,19216.94451,1305110742,71252,18316.82959,A,골목상권,연신초등학교,193583,458450,11380,은평구,11380530,불광2동,35348,285,0,0,208,7,8
3110483,174663,1590617589,9106.780423,2292602597,254319,9014.672899,701985008,79656,8812.707241,A,골목상권,연천초등학교,193551,457851,11380,은평구,11380520,불광1동,67748,331,383,5,603,11,40
3110484,462910,6299357567,13608.16912,9207531665,671361,13714.72526,2908174098,208451,13951.35594,A,골목상권,역촌역 3번,193559,456301,11380,은평구,11380510,녹번동,191591,1007,273,8,532,22,60
3110485,99985,2030946117,20312.50805,2970695298,139858,21240.79636,939749181,39873,23568.5597,A,골목상권,연신내우체국,193759,458017,11380,은평구,11380530,불광2동,103329,743,365,13,107,8,24
3110486,800856,15240079927,19029.73809,22483645749,1079485,20828.12244,7243565822,278629,25997.17123,A,골목상권,은평구청,193642,455881,11380,은평구,11380510,녹번동,63348,1078,447,20,819,24,68
3110487,299420,8263766249,27599.24604,11537919382,415802,27748.59039,3274153133,116382,28132.81378,A,골목상권,불광역 8번,193806,456935,11380,은평구,11380520,불광1동,23276,348,631,8,269,10,45
3110488,102503,3456596155,33721.90233,4229171201,138010,30643.94755,772575046,35507,21758.38697,A,골목상권,우리은행응암동지점,193806,455674,11380,은평구,11380580,응암1동,93490,994,339,8,265,20,47
3110489,61007,1585897894,25995.34306,2124269751,76620,27724.74225,538371857,15613,34482.28124,A,골목상권,불광역 3번,193908,456402,11380,은평구,11380510,녹번동,31324,419,662,12,176,8,11
3110490,237969,3539385007,14873.30285,4330870439,313452,13816.69423,791485432,75483,10485.61175,A,골목상권,녹번동근린공원,193973,456174,11380,은평구,11380510,녹번동,128235,658,493,10,142,10,37
3110491,8842,362343999,40979.86869,679706432,16290,41725.3795,317362433,7448,42610.42334,A,골목상권,불광중학교,194346,458292,11380,은평구,11380530,불광2동,300653,234,62,3,118,4,4
3110492,26691,362147943,13568.16691,771397519,53594,14393.35595,409249576,26903,15212.04237,A,골목상권,하나고등학교,194584,460074,11380,은평구,11380690,진관동,133323,240,450,5,100,1,8
3110493,8662,261382051,30175.71589,358074738,11247,31837.35556,96692687,2585,37405.29478,A,골목상권,북가좌초등학교,191669,452953,11410,서대문구,11410710,북가좌1동,44322,472,483,12,170,10,16
3110495,1382876,23581213814,17052.29812,33129563914,1921311,17243.20733,9548350100,538435,17733.5242,A,골목상권,북가좌2동주민센터,192016,453516,11410,서대문구,11410720,북가좌2동,183812,1380,802,22,698,28,79
3110496,1215196,21546654674,17731.01185,27662557202,1623089,17043.15487,6115902528,407893,14993.8894,A,골목상권,모래내우체국,192218,453273,11410,서대문구,11410720,북가좌2동,69544,1190,855,29,627,29,93
3110497,9185,791394580,86161.63092,1007618536,11655,86453.75684,216223956,2470,87540.06316,A,골목상권,가좌역 3번,192369,452344,11410,서대문구,11410690,남가좌1동,27096,733,131,5,560,14,51
3110498,551286,7685204469,13940.5036,11752717944,806999,14563.48514,4067513475,255713,15906.55725,A,골목상권,증산역 1번,192362,454070,11410,서대문구,11410720,북가좌2동,115165,669,362,11,303,12,35
3110499,433133,3879968782,8957.915426,5555651840,621499,8939.116298,1675683058,188366,8895.889163,A,골목상권,연가초등학교,192836,453604,11410,서대문구,11410720,북가좌2동,122136,779,225,7,172,12,42
3110500,14091,2508728613,178037.6562,3054122276,17471,174810.9596,545393663,3380,161359.0719,A,골목상권,남가좌동현대아파트,192917,452686,11410,서대문구,11410700,남가좌2동,26069,277,273,8,161,6,26
3110501,7625,1688365850,221425.0295,1707211086,7763,219916.4094,18845236,138,136559.6812,A,골목상권,연희어린이공원,193028,452001,11410,서대문구,11410615,연희동,123377,340,133,2,366,6,14
3110502,1454883,32713375548,22485.22771,42769251908,1862534,22962.93754,10055876360,407651,24667.85648,A,골목상권,남가좌파출소,193174,452938,11410,서대문구,11410700,남가좌2동,125757,1593,722,27,649,27,76
3110503,1080427,15424460041,14276.26303,20295772139,1449641,14000.55058,4871312098,369214,13193.73615,A,골목상권,명지대학교교회,193247,453681,11410,서대문구,11410700,남가좌2동,154746,1842,480,35,416,34,140
3110505,18933,1100507488,58126.41885,1490455968,26346,56572.38169,389948480,7413,52603.32929,A,골목상권,홍남교남측,193361,452692,11410,서대문구,11410615,연희동,21259,108,0,0,100,1,0
3110506,2557,423697296,165700.937,522725089,3077,169881.4069,99027793,520,190438.0635,A,골목상권,연희임광아파트,193454,451816,11410,서대문구,11410615,연희동,25732,252,320,4,225,6,4
3110507,2022148,28927385463,14305.2761,39356126221,2727768,14427.9595,10428740758,705620,14779.54247,A,골목상권,명지대학교,193437,453250,11410,서대문구,11410685,홍은2동,176999,2263,647,47,560,49,245
3110508,147005,2414640983,16425.57044,4093169214,243331,16821.40465,1678528231,96326,17425.495,A,골목상권,서연중학교,193595,452248,11410,서대문구,11410615,연희동,171649,783,532,18,311,12,16
3110509,808903,11582743854,14319.0764,15144206588,1129976,13402.23738,3561462734,321073,11092.37692,A,골목상권,연희대우아파트앞,193678,451158,11410,서대문구,11410585,신촌동,117804,2022,915,31,917,53,58
3110510,378783,4511983499,11911.78986,7233030511,564170,12820.6578,2721047012,185387,14677.65815,A,골목상권,홍연시장,193904,453009,11410,서대문구,11410615,연희동,42513,434,250,6,300,8,16
3110511,531320,4611828806,8679.945807,5726678068,682647,8388.930249,1114849262,151327,7367.153661,A,골목상권,연희초등학교,194055,451806,11410,서대문구,11410615,연희동,200962,714,498,12,229,14,57
3110512,1758,1518665443,863859.7514,1529672155,2028,754276.2106,11006712,270,40765.6,A,골목상권,연희지하차도,194158,453091,11410,서대문구,11410615,연희동,112524,571,77,3,290,7,15
3110513,155019,6101073829,39356.94224,9180635383,232244,39530.12945,3079561554,77225,39877.77992,A,골목상권,연희파출소,194116,452409,11410,서대문구,11410615,연희동,81070,592,408,7,41,3,31
3110514,93686,962615732,10274.91548,1250003435,126618,9872.24119,287387703,32932,8726.700565,A,골목상권,서대문우체국,194063,451114,11410,서대문구,11410585,신촌동,91935,265,150,3,108,7,31
3110515,45906,557258075,12139.11199,772977019,65556,11791.09493,215718944,19650,10978.06331,A,골목상권,홍은중학교,194180,454791,11410,서대문구,11410685,홍은2동,64938,265,325,6,671,15,11
3110517,31610,4035426738,127662.9781,5084339765,43179,117750.2898,1048913027,11569,90665.83343,A,골목상권,서대문소방서,194394,452679,11410,서대문구,11410615,연희동,63408,408,158,4,175,7,18
3110519,331377,4799120639,14482.35888,6724492747,482417,13939.17036,1925372108,151040,12747.43186,A,골목상권,서대문구보건소별관,194442,453988,11410,서대문구,11410620,홍제1동,115619,568,390,7,489,12,30
3110520,301563,7563520790,25081.06363,11255758939,450867,24964.69899,3692238149,149304,24729.66665,A,골목상권,경의중앙 신촌역,194757,450919,11410,서대문구,11410585,신촌동,60585,461,326,12,606,15,50
3110521,129599,4768748078,36796.17958,7301642794,191769,38075.19878,2532894716,62170,40741.43021,A,골목상권,홍제역 4번,194925,454327,11410,서대문구,11410620,홍제1동,30428,450,350,6,147,6,23
3110522,126774,781394189,6163.678586,1016204046,158043,6429.921262,234809857,31269,7509.349739,A,골목상권,홍제역 3번,195088,454097,11410,서대문구,11410620,홍제1동,37420,269,308,8,388,7,33
3110523,758,158805384,209505.7836,158805384,758,209505.7836,0,0,,A,골목상권,홍제성원아파트,195052,453807,11410,서대문구,11410620,홍제1동,14283,101,0,0,100,3,12
3110524,428775,9258207019,21592.22674,10440657867,491095,21259.95554,1182450848,62320,18973.85828,A,골목상권,연희세브란스병원,195078,451634,11410,서대문구,11410585,신촌동,30580,286,206,5,141,4,15
3110525,577876,12587053772,21781.58251,16577016678,822252,20160.50636,3989962906,244376,16327.14713,A,골목상권,홍은종합사회복지관,195233,455053,11410,서대문구,11410660,홍은1동,35519,760,492,11,443,15,64
3110526,305176,4783528870,15674.65617,5623459367,409226,13741.69619,839930497,104050,8072.37383,A,골목상권,봉원사,195306,452138,11410,서대문구,11410585,신촌동,112347,167,33,1,100,3,35
3110527,289192,4187480481,14479.93195,5625343036,393949,14279.36874,1437862555,104757,13725.69427,A,골목상권,홍제역 2번,195323,454390,11410,서대문구,11410640,홍제3동,106073,716,664,23,281,13,65
3110528,98007,1621018172,16539.82034,2376499642,141118,16840.51391,755481470,43111,17524.09988,A,골목상권,서울여자간호대학교,195385,455125,11410,서대문구,11410640,홍제3동,59337,629,580,14,449,16,40
3110529,724230,10979480268,15160.21191,14708049467,997902,14738.97183,3728569199,273672,13624.22608,A,골목상권,홍제3동주민센터,195418,454778,11410,서대문구,11410640,홍제3동,113498,1146,613,23,780,26,102
3110530,34493,895689569,25967.28522,1330203964,46128,28837.23474,434514395,11635,37345.45724,A,골목상권,아현역 1번,195903,450890,11410,서대문구,11410555,북아현동,17473,385,150,2,370,8,12
3110532,948692,16150484720,17023.94952,20916719558,1219252,17155.37031,4766234838,270560,17616.18435,A,골목상권,아현역 2번,196252,451127,11410,서대문구,11410555,북아현동,61152,711,177,5,163,8,20
3110533,260,131479130,505688.9615,247599166,553,447738.094,116120036,293,396314.116,A,골목상권,충정로역 7번,196504,451105,11410,서대문구,11410555,북아현동,39228,147,200,2,17,1,0
3110534,34327,343850834,10016.92062,491594201,49008,10030.89702,147743367,14681,10063.57653,A,골목상권,경기대학교,196485,451629,11410,서대문구,11410565,충현동,71787,286,217,4,230,5,15
3110535,101113,1712972258,16941.16739,2366083650,136469,17337.8837,653111392,35356,18472.43444,A,골목상권,영천시장입구,196528,452201,11410,서대문구,11410520,천연동,34671,329,483,8,45,3,32
3110536,102340,1975741155,19305.65913,2503658145,133127,18806.53921,527916990,30787,17147.39955,A,골목상권,돈의문센트레빌아파트입구,196793,451833,11410,서대문구,11410565,충현동,21586,239,383,5,137,4,12
3110537,675547,5996540184,8876.569926,7108508087,808223,8795.231127,1111967903,132676,8381.077987,A,골목상권,충정로현대아파트,196781,451522,11410,서대문구,11410565,충현동,52786,871,136,7,363,13,49
3110538,116593,4363704795,37426.81632,4656752247,123755,37628.80083,293047452,7162,40916.98576,A,골목상권,충정로역 3번,196883,451251,11410,서대문구,11410565,충현동,16657,412,475,6,215,7,8
3110539,456401,12564452948,27529.4159,13146518628,463392,28370.18901,582065680,6991,83259.28766,A,골목상권,미근동,197093,451559,11410,서대문구,11410565,충현동,48052,505,56,3,216,5,24
3110540,35142,647835955,18434.80607,982164328,50480,19456.50412,334328373,15338,21797.39034,A,골목상권,망원나들목체육관,191170,450546,11440,마포구,11440690,망원1동,61616,508,206,5,50,6,12
3110541,942106,14892172511,15807.32159,20630597800,1346155,15325.5738,5738425289,404049,14202.30044,A,골목상권,동교초등학교,191287,450928,11440,마포구,11440700,망원2동,101027,1573,709,31,469,31,71
3110542,816497,9232342151,11307.2579,13149596490,1117474,11767.2505,3917254339,300977,13015.12853,A,골목상권,마포구청역 7번,191345,451292,11440,마포구,11440700,망원2동,123656,1703,819,30,500,37,84
3110543,4134,23611476,5711.532656,33326155,5630,5919.388099,9714679,1496,6493.769385,A,골목상권,중암중학교,191421,452638,11440,마포구,11440730,성산2동,21216,169,150,3,50,1,8
3110544,3110457,50592118838,16265.17224,75314451961,4551124,16548.53877,24722333123,1440667,17160.33832,A,골목상권,망리단길,191619,450607,11440,마포구,11440690,망원1동,311648,6320,821,150,862,137,167
3110545,2113637,24192626710,11445.97048,32766062276,2873117,11404.36059,8573435566,759480,11288.56002,A,골목상권,마포구청역 1번,191544,451746,11440,마포구,11440730,성산2동,87346,1402,970,34,571,26,141
3110546,494870,4791184811,9681.703904,7799419901,702090,11108.86055,3008235090,207220,14517.10786,A,골목상권,양화대교북단,191662,450075,11440,마포구,11440680,합정동,102440,496,283,7,230,7,20
3110547,456120,11455772119,25115.69788,15969812117,638523,25010.5511,4514039998,182403,24747.61927,A,골목상권,KB국민은행 망원동지점,191646,451113,11440,마포구,11440700,망원2동,72666,1441,612,23,619,29,77
3110548,188342,4462717897,23694.75686,6611817292,286308,23093.37249,2149099395,97966,21937.19653,A,골목상권,마포구청역 4번,191712,451412,11440,마포구,11440720,성산1동,113289,987,735,16,530,16,32
3110549,232941,4797583864,20595.70391,6812934580,326443,20870.21189,2015350716,93502,21554.09206,A,골목상권,새터산,191929,451850,11440,마포구,11440730,성산2동,101078,676,371,11,694,15,32
3110550,1309304,32797746264,25049.75641,45266743606,1854800,24405.18849,12468997342,545496,22858.09125,A,골목상권,합정역 8번,191993,450196,11440,마포구,11440680,합정동,173803,2323,331,46,490,53,107
3110551,518159,8040373706,15517.19396,10739267597,708985,15147.38337,2698893891,190826,14143.21891,A,골목상권,성서초등학교,192011,451116,11440,마포구,11440720,성산1동,102638,1113,442,17,254,21,56
3110552,851719,23624971168,27737.98773,27911057639,1115527,25020.51285,4286086471,263808,16246.99202,A,골목상권,성미산체육관,192075,451621,11440,마포구,11440720,성산1동,97940,763,326,11,223,11,44
3110553,82999,2672839197,32203.26988,3452877460,108758,31748.26183,780038263,25759,30282.16402,A,골목상권,가좌역 2번,192127,452064,11440,마포구,11440730,성산2동,83965,996,571,15,352,16,30
