id,geom,grid_id,p_val,p_m,p_w,d_csv,d_coffee,d_kfood,d_pharm,d_salon,sido_cd,sido_nm,버스정류장수,1km이내_버스정류장_수,500m이내_버스정류장_수,300m이내_버스정류장_수,200m이내_버스정류장_수,100m이내_버스정류장_수,당월_매출_금액,당월_매출_건수,개업_점포_수,폐업_점포_수
1208,"MULTIPOLYGON (((188061.40634004097 549999.0789187694, 188060.8742848504 550099.1138159763, 188160.90918748186 550099.6458766307, 188161.4412427129 549999.6109685358, 188061.40634004097 549999.0789187694)))",다사439502,603,246,357,1,0,0,0,0,11,서울특별시,0,19,5,2,1,0,5010575379,3895504.5,2.788461538,3.036324786
249,"MULTIPOLYGON (((184978.41311330005 546581.4103446045, 184977.8814296038 546681.4449055522, 185077.91599597983 546681.9765947151, 185078.44767971567 546581.9420228731, 184978.41311330005 546581.4103446045)))",다사408468,0,0,0,0,0,0,0,0,11,서울특별시,0,26,1,0,0,0,598544076.4,1151427,0.451612903,0.838709677
251,"MULTIPOLYGON (((184977.34973501213 546781.4794664652, 184976.81802953122 546881.5140273407, 185076.8525958338 546882.0457382874, 185077.38430135348 546782.0111665211, 184977.34973501213 546781.4794664652)))",다사408470,319,157,162,0,0,0,0,0,11,서울특별시,0,23,0,0,0,0,598544076.4,1151427,0.451612903,0.838709677
253,"MULTIPOLYGON (((184976.2863131559 546981.548588178, 184975.75458589007 547081.5831489784, 185075.78915211628 547082.1148817103, 185076.3208794201 546982.0803100183, 184976.2863131559 546981.548588178)))",다사408472,165,79,86,0,0,0,0,2,11,서울특별시,0,22,1,0,0,0,598544076.4,1151427,0.451612903,0.838709677
254,"MULTIPOLYGON (((184975.75458589007 547081.5831489784, 184975.22284773088 547181.6177097426, 185075.25741392173 547182.1494533661, 185075.78915211628 547082.1148817103, 184975.75458589007 547081.5831489784)))",다사408473,331,150,181,0,0,0,0,0,11,서울특별시,0,21,2,0,0,0,598544076.4,1151427,0.451612903,0.838709677
261,"MULTIPOLYGON (((184972.03219005605 547781.8250735333, 184971.50037565717 547881.8596340342, 185071.5349415846 547882.3914538968, 185072.0667560206 547782.3568825037, 184972.03219005605 547781.8250735333)))",다사408480,213,109,104,0,0,0,0,0,11,서울특별시,0,32,7,4,1,0,139265886.1,401644,0.555555556,0.37037037
209,"MULTIPOLYGON (((184874.1247835149 547381.1550657863, 184873.5930127178 547481.1896155443, 184973.62756790465 547481.7213918047, 184974.15933873877 547381.6868311559, 184874.1247835149 547381.1550657863)))",다사407476,0,0,0,0,0,0,0,0,11,서울특별시,0,18,3,0,0,0,0,0,0,0
208,"MULTIPOLYGON (((184874.6565434186 547281.12051599, 184874.1247835149 547381.1550657863, 184974.15933873877 547381.6868311559, 184974.69109867988 547281.6522704667, 184874.6565434186 547281.12051599)))",다사407475,0,0,0,0,0,0,0,0,11,서울특별시,0,15,2,0,0,0,0,0,0,0
141,"MULTIPOLYGON (((184662.35423413914 549580.8511420907, 184661.8222238383 549680.8856692528, 184761.85675642508 549681.4176850177, 184762.3887667653 549581.3831469676, 184662.35423413914 549580.8511420907)))",다사405498,0,0,0,0,0,0,0,0,11,서울특별시,0,32,2,0,0,0,0,0,0,0
230,"MULTIPOLYGON (((184862.95530976847 549481.8806029044, 184862.42331027854 549581.9151518821, 184962.45786468303 549582.4471568334, 184962.9898642069 549482.4125969684, 184862.95530976847 549481.8806029044)))",다사407497,110,56,54,0,0,0,0,0,11,서울특별시,0,33,0,0,0,0,0,0,0,0
231,"MULTIPOLYGON (((184862.42331027854 549581.9151518821, 184861.89129990185 549681.9497008222, 184961.92585426822 549682.4817166608, 184962.45786468303 549582.4471568334, 184862.42331027854 549581.9151518821)))",다사407498,0,0,0,0,0,0,0,0,11,서울특별시,0,29,0,0,0,0,0,0,0,0
232,"MULTIPOLYGON (((184861.89129990185 549681.9497008222, 184861.35927863777 549781.9842497235, 184961.39383296412 549782.5162764529, 184961.92585426822 549682.4817166608, 184861.89129990185 549681.9497008222)))",다사407499,0,0,0,0,0,0,0,0,11,서울특별시,0,30,0,0,0,0,0,0,0,0
233,"MULTIPOLYGON (((184861.35927863777 549781.9842497235, 184860.82724648347 549882.0187985887, 184960.8618007746 549882.5508362046, 184961.39383296412 549782.5162764529, 184861.35927863777 549781.9842497235)))",다사407500,0,0,0,0,0,0,0,0,11,서울특별시,0,27,0,0,0,0,0,0,0,0
234,"MULTIPOLYGON (((184986.38706157196 545080.891925869, 184985.85554127904 545180.9264873804, 185085.89010821885 545181.45801314, 185086.4216285488 545081.423440735, 184986.38706157196 545080.891925869)))",다사408453,0,0,0,0,0,0,0,0,11,서울특별시,0,22,5,2,0,0,0,0,0,0
235,"MULTIPOLYGON (((184985.85554127904 545180.9264873804, 184985.32401009108 545280.9610488542, 185085.3585769921 545281.4925855089, 185085.89010821885 545181.45801314, 184985.85554127904 545180.9264873804)))",다사408454,0,0,0,0,0,0,0,0,11,서울특별시,0,22,5,2,1,0,0,0,0,0
237,"MULTIPOLYGON (((184984.79246800745 545380.9956102906, 184984.2609150298 545481.0301716893, 185084.2954818568 545481.561730132, 185084.82703487237 545381.5271578374, 184984.79246800745 545380.9956102906)))",다사408456,0,0,0,0,0,0,0,0,11,서울특별시,0,24,5,1,0,0,0,0,0,0
238,"MULTIPOLYGON (((184984.2609150298 545481.0301716893, 184983.72935115974 545581.0647330491, 185083.76391794923 545581.5963023854, 185084.2954818568 545481.561730132, 184984.2609150298 545481.0301716893)))",다사408457,0,0,0,0,0,0,0,0,11,서울특별시,0,24,4,1,0,0,0,0,0,0
239,"MULTIPOLYGON (((184983.72935115974 545581.0647330491, 184983.1977763944 545681.0992943721, 185083.2323431446 545681.6308746042, 185083.76391794923 545581.5963023854, 184983.72935115974 545581.0647330491)))",다사408458,120,69,51,0,0,0,0,0,11,서울특별시,0,24,9,2,1,0,0,0,0,0
240,"MULTIPOLYGON (((184983.1977763944 545681.0992943721, 184982.66619073538 545781.133855659, 185082.70075744897 545781.6654467827, 185083.2323431446 545681.6308746042, 184983.1977763944 545681.0992943721)))",다사408459,341,158,183,1,0,0,0,2,11,서울특별시,1,26,10,2,1,1,0,0,0,0
241,"MULTIPOLYGON (((184982.66619073538 545781.133855659, 184982.1345941821 545881.1684169084, 185082.16916085948 545881.7000189243, 185082.70075744897 545781.6654467827, 184982.66619073538 545781.133855659)))",다사408460,422,212,210,0,0,0,0,0,11,서울특별시,0,25,10,5,1,1,0,0,0,0
1915,"MULTIPOLYGON (((190172.7804178015 548009.5494463844, 190172.2485794968 548109.5845731242, 190272.28371166228 548110.1164168963, 190272.81555001027 548010.0812792651, 190172.7804178015 548009.5494463844)))",다사460482,0,0,0,0,0,0,0,0,11,서울특별시,0,23,2,0,0,0,0,0,0,0
66,"MULTIPOLYGON (((184583.59119294092 545578.9384560734, 184583.05961832323 545678.9729738204, 184683.0941415007 545679.5045539038, 184683.62571615342 545579.4700252624, 184583.59119294092 545578.9384560734)))",다사404458,0,0,0,0,0,0,0,0,11,서울특별시,0,17,6,0,0,0,0,0,0,0
67,"MULTIPOLYGON (((184583.05961832323 545678.9729738204, 184582.52803281468 545779.007491532, 184682.56255595305 545779.5390825083, 184683.0941415007 545679.5045539038, 184583.05961832323 545678.9729738204)))",다사404459,0,0,0,0,0,0,0,0,11,서울특별시,0,17,4,0,0,0,0,0,0,0
68,"MULTIPOLYGON (((184582.52803281468 545779.007491532, 184581.9964364101 545879.0420092067, 184682.03095951205 545879.5736110761, 184682.56255595305 545779.5390825083, 184582.52803281468 545779.007491532)))",다사404460,0,0,0,0,0,0,0,0,11,서울특별시,0,14,5,2,0,0,0,0,0,0
1177,"MULTIPOLYGON (((188077.89464978763 546897.9970847525, 188077.36293218946 546998.0319832469, 188177.39783610974 546998.5637063115, 188177.92955374825 546898.528796925, 188077.89464978763 546897.9970847525)))",다사439471,0,0,0,0,0,0,0,0,11,서울특별시,2,38,15,5,3,2,0,0,0,0
257,"MULTIPOLYGON (((184974.15933873877 547381.6868311559, 184973.62756790465 547481.7213918047, 185073.66213398287 547482.2531681034, 185074.1939048534 547382.2185965616, 184974.15933873877 547381.6868311559)))",다사408476,0,0,0,0,0,0,0,0,11,서울특별시,0,19,4,0,0,0,0,0,0,0
262,"MULTIPOLYGON (((184971.50037565717 547881.8596340342, 184970.9685503667 547981.894194499, 185071.00311625734 547982.4260252524, 185071.5349415846 547882.3914538968, 184971.50037565717 547881.8596340342)))",다사408481,314,140,174,1,0,0,0,2,11,서울특별시,0,35,8,5,2,1,139265886.1,401644,0.555555556,0.37037037
263,"MULTIPOLYGON (((184970.9685503667 547981.894194499, 184970.43671418622 548081.9287549255, 185070.47128004048 548082.4605965683, 185071.00311625734 547982.4260252524, 184970.9685503667 547981.894194499)))",다사408482,229,110,119,1,2,1,0,1,11,서울특별시,1,36,10,3,3,2,353685162.8,605437,0.652777778,0.825810185
437,"MULTIPOLYGON (((185373.76589756418 547483.8484972238, 185373.23411568708 547583.883101402, 185473.26872529343 547584.4148887431, 185473.8005072063 547484.3802736726, 185373.76589756418 547483.8484972238)))",다사412477,388,202,186,0,0,0,0,3,11,서울특별시,0,26,11,3,1,0,505829995.1,1113071,0.638888889,0.972222222
1262,"MULTIPOLYGON (((188288.06503487183 544998.397015906, 188287.53352416432 545098.4319369793, 188387.56845066306 545098.9634531538, 188388.09996141298 544998.9285211855, 188288.06503487183 544998.397015906)))",다사441452,0,0,0,0,0,0,0,0,11,서울특별시,0,27,0,0,0,0,113093639.9,193709,0.0967741935,0.064516129
1264,"MULTIPOLYGON (((188287.00200256362 545198.4668580107, 188286.47047006895 545298.5017789984, 188386.50539648422 545299.0333169631, 188387.0369290204 545198.998385079, 188287.00200256362 545198.4668580107)))",다사441454,0,0,0,0,0,0,0,0,11,서울특별시,0,32,5,0,0,0,113093639.9,193709,0.0967741935,0.064516129
258,"MULTIPOLYGON (((184973.62756790465 547481.7213918047, 184973.09578617918 547581.7559524189, 185073.1303522191 547582.2877396084, 185073.66213398287 547482.2531681034, 184973.62756790465 547481.7213918047)))",다사408477,0,0,0,0,0,0,0,0,11,서울특별시,0,21,5,1,0,0,0,0,0,0
259,"MULTIPOLYGON (((184973.09578617918 547581.7559524189, 184972.56399356166 547681.7905129942, 185072.59855956596 547682.3223110745, 185073.1303522191 547582.2877396084, 184973.09578617918 547581.7559524189)))",다사408478,0,0,0,0,0,0,0,0,11,서울특별시,0,25,8,2,0,0,0,0,0,0
260,"MULTIPOLYGON (((184972.56399356166 547681.7905129942, 184972.03219005605 547781.8250735333, 185072.0667560206 547782.3568825037, 185072.59855956596 547682.3223110745, 184972.56399356166 547681.7905129942)))",다사408479,0,0,0,0,0,0,0,0,11,서울특별시,0,31,7,3,1,0,0,0,0,0
332,"MULTIPOLYGON (((185182.7353350564 545782.1970379446, 185182.20373842912 545882.2316209826, 185282.2383268928 545882.7632230743, 185282.7699235595 545782.7286291453, 185182.7353350564 545782.1970379446)))",다사410460,0,0,0,1,1,0,0,0,11,서울특별시,0,33,12,5,2,1,0,0,0,0
273,"MULTIPOLYGON (((184965.64969850212 548982.239797079, 184965.1177534213 549082.274357131, 185065.15231890025 549082.8063076762, 185065.68426401835 548982.7717367342, 184965.64969850212 548982.239797079)))",다사408492,103,57,46,0,0,0,0,0,11,서울특별시,0,43,12,4,2,0,0,0,0,0
279,"MULTIPOLYGON (((184962.45786468303 549582.4471568334, 184961.92585426822 549682.4817166608, 185061.96041952167 549683.013732539, 185062.49242997394 549582.9791618221, 184962.45786468303 549582.4471568334)))",다사408498,0,0,0,0,0,0,0,0,11,서울특별시,0,30,0,0,0,0,0,0,0,0
281,"MULTIPOLYGON (((185086.953137987 544981.3888682917, 185086.4216285488 545081.423440735, 185186.4562064218 545081.9549556378, 185186.98771589683 544981.9203722995, 185086.953137987 544981.3888682917)))",다사409452,0,0,0,0,0,0,0,0,11,서울특별시,0,19,6,0,0,0,0,0,0,0
282,"MULTIPOLYGON (((185086.4216285488 545081.423440735, 185085.89010821885 545181.45801314, 185185.924686051 545181.9895389378, 185186.4562064218 545081.9549556378, 185086.4216285488 545081.423440735)))",다사409453,0,0,0,0,0,0,0,0,11,서울특별시,0,24,6,0,0,0,0,0,0,0
283,"MULTIPOLYGON (((185085.89010821885 545181.45801314, 185085.3585769921 545281.4925855089, 185185.39315478833 545282.024122199, 185185.924686051 545181.9895389378, 185085.89010821885 545181.45801314)))",다사409454,0,0,0,0,0,0,0,0,11,서울특별시,0,24,5,1,0,0,0,0,0,0
284,"MULTIPOLYGON (((185085.3585769921 545281.4925855089, 185084.82703487237 545381.5271578374, 185184.86161263086 545382.0587054255, 185185.39315478833 545282.024122199, 185085.3585769921 545281.4925855089)))",다사409455,0,0,0,0,0,0,0,0,11,서울특별시,0,26,6,0,0,0,0,0,0,0
285,"MULTIPOLYGON (((185084.82703487237 545381.5271578374, 185084.2954818568 545481.561730132, 185184.330059578 545482.0932886101, 185184.86161263086 545382.0587054255, 185084.82703487237 545381.5271578374)))",다사409456,0,0,0,0,0,0,0,0,11,서울특별시,0,27,8,0,0,0,0,0,0,0
286,"MULTIPOLYGON (((185084.2954818568 545481.561730132, 185083.76391794923 545581.5963023854, 185183.79849563134 545582.12787176, 185184.330059578 545482.0932886101, 185084.2954818568 545481.561730132)))",다사409457,0,0,0,0,0,0,0,0,11,서울특별시,0,28,7,2,0,0,0,0,0,0
287,"MULTIPOLYGON (((185083.76391794923 545581.5963023854, 185083.2323431446 545681.6308746042, 185183.26692079252 545682.1624548725, 185183.79849563134 545582.12787176, 185083.76391794923 545581.5963023854)))",다사409458,0,0,0,0,0,0,0,0,11,서울특별시,0,30,7,2,2,0,0,0,0,0
456,"MULTIPOLYGON (((185485.49695354392 545283.6187325036, 185484.96541127254 545383.653348411, 185585.0000326078 545384.1848961484, 185585.5315749166 545284.1502693467, 185485.49695354392 545283.6187325036)))",다사413455,0,0,0,0,0,0,0,0,11,서울특별시,0,31,6,5,5,2,0,0,0,0
288,"MULTIPOLYGON (((185083.2323431446 545681.6308746042, 185082.70075744897 545781.6654467827, 185182.7353350564 545782.1970379446, 185183.26692079252 545682.1624548725, 185083.2323431446 545681.6308746042)))",다사409459,476,223,253,0,0,0,0,0,11,서울특별시,0,30,10,2,2,1,0,0,0,0
465,"MULTIPOLYGON (((185480.71268091712 546183.9302742991, 185480.18104060303 546283.9648898639, 185580.21566159592 546284.4965356448, 185580.7473019481 546184.4619091864, 185480.71268091712 546183.9302742991)))",다사413464,22,12,10,0,0,0,0,0,11,서울특별시,0,38,14,6,3,0,0,0,0,0
24,"MULTIPOLYGON (((184379.26927782904 546378.1512844651, 184378.73761613897 546478.1857801345, 184478.7721172348 546478.71744729, 184479.30377896223 546378.6829407269, 184379.26927782904 546378.1512844651)))",다사402466,0,0,0,0,0,0,0,0,11,서울특별시,0,8,0,0,0,0,0,0,0,0
321,"MULTIPOLYGON (((185065.68426401835 548982.7717367342, 185065.15231890025 549082.8063076762, 185165.18689526667 549083.3382582577, 185165.71884042368 548983.3036764263, 185065.68426401835 548982.7717367342)))",다사409492,268,143,125,0,0,0,0,1,11,서울특별시,0,45,9,3,2,0,0,0,0,0
1266,"MULTIPOLYGON (((188285.93892667966 545398.5366999463, 188285.40737239504 545498.5716208518, 188385.44229872635 545499.1031806038, 188385.9738530516 545399.068248804, 188285.93892667966 545398.5366999463)))",다사441456,675,336,339,0,0,0,0,1,11,서울특별시,0,33,6,2,0,0,113093639.9,193709,0.0967741935,0.064516129
323,"MULTIPOLYGON (((185187.51921447672 544881.8857889257, 185186.98771589683 544981.9203722995, 185287.02230469955 544982.4518763468, 185287.55380331608 544882.417282076, 185187.51921447672 544881.8857889257)))",다사410451,0,0,0,0,0,0,0,0,11,서울특별시,0,19,6,0,0,0,0,0,0,0
325,"MULTIPOLYGON (((185186.4562064218 545081.9549556378, 185185.924686051 545181.9895389378, 185285.95927477957 545182.5210647739, 185286.49079518835 545082.4864705795, 185186.4562064218 545081.9549556378)))",다사410453,0,0,0,0,0,0,0,0,11,서울특별시,0,27,6,1,0,0,0,0,0,0
326,"MULTIPOLYGON (((185185.924686051 545181.9895389378, 185185.39315478833 545282.024122199, 185285.42774347935 545282.5556589301, 185285.95927477957 545182.5210647739, 185185.924686051 545181.9895389378)))",다사410454,0,0,0,0,0,0,0,0,11,서울특별시,0,29,7,1,0,0,0,0,0,0
1389,"MULTIPOLYGON (((188473.78028389512 547700.4034690184, 188473.24847899683 547800.438410746, 188573.28342614905 547800.9702211085, 188573.8152310885 547700.9352684894, 188473.78028389512 547700.4034690184)))",다사443479,593,290,303,0,0,0,0,0,11,서울특별시,0,28,6,1,1,0,2723763889,8420889,1.944444444,3.013888889
1454,"MULTIPOLYGON (((188565.8370134944 549201.4595533242, 188565.305045204 549301.4945053081, 188665.34000261227 549302.0264790662, 188665.87197094446 549201.9915161914, 188565.8370134944 549201.4595533242)))",다사444494,437,209,228,0,0,0,0,0,11,서울특별시,0,11,0,0,0,0,141097895.3,213599,0.5,0.692307692
1455,"MULTIPOLYGON (((188565.305045204 549301.4945053081, 188564.77306602328 549401.529457251, 188664.80802339004 549402.0614418971, 188665.34000261227 549302.0264790662, 188565.305045204 549301.4945053081)))",다사444495,551,250,301,0,0,0,0,0,11,서울특별시,0,10,1,0,0,0,141097895.3,213599,0.5,0.692307692
327,"MULTIPOLYGON (((185185.39315478833 545282.024122199, 185184.86161263086 545382.0587054255, 185284.89620128254 545382.5902530488, 185285.42774347935 545282.5556589301, 185185.39315478833 545282.024122199)))",다사410455,0,0,0,0,0,0,0,0,11,서울특별시,0,29,9,1,0,0,0,0,0,0
421,"MULTIPOLYGON (((185382.27292625236 545883.2948252063, 185381.74131865363 545983.3294299934, 185481.77592886865 545983.8610430544, 185482.30753650286 545883.8264273758, 185382.27292625236 545883.2948252063)))",다사412461,338,151,187,0,0,0,0,0,11,서울특별시,1,38,11,4,2,1,0,0,0,0
423,"MULTIPOLYGON (((185381.20970016334 546083.3640347408, 185380.67807078082 546183.3986394501, 185480.71268091712 546183.9302742991, 185481.2443103388 546083.895658697, 185381.20970016334 546083.3640347408)))",다사412463,0,0,0,0,0,0,0,0,11,서울특별시,0,38,13,4,3,0,0,0,0,0
328,"MULTIPOLYGON (((185184.86161263086 545382.0587054255, 185184.330059578 545482.0932886101, 185284.36464819298 545482.6248471292, 185284.89620128254 545382.5902530488, 185184.86161263086 545382.0587054255)))",다사410456,0,0,0,0,0,0,0,0,11,서울특별시,0,29,9,1,0,0,0,0,0,0
329,"MULTIPOLYGON (((185184.330059578 545482.0932886101, 185183.79849563134 545582.12787176, 185283.8330842101 545582.6594411728, 185284.36464819298 545482.6248471292, 185184.330059578 545482.0932886101)))",다사410457,0,0,0,0,0,0,0,0,11,서울특별시,0,33,10,2,0,0,0,0,0,0
375,"MULTIPOLYGON (((185283.301509331 545682.694035179, 185282.7699235595 545782.7286291453, 185382.80452295562 545783.260220383, 185383.33610876408 545683.2256155229, 185283.301509331 545682.694035179)))",다사411459,271,135,136,0,0,0,0,0,11,서울특별시,0,35,11,4,2,1,0,0,0,0
411,"MULTIPOLYGON (((185387.588403054 544882.9487752643, 185387.0569043992 544982.9833804311, 185487.09151499087 544983.5148845507, 185487.62301368552 544883.4802684932, 185387.588403054 544882.9487752643)))",다사412451,0,0,0,0,0,0,0,0,11,서울특별시,0,24,2,0,0,0,0,0,0,0
412,"MULTIPOLYGON (((185387.0569043992 544982.9833804311, 185386.52539484797 545083.0179855566, 185486.56000540243 545083.5495005734, 185487.09151499087 544983.5148845507, 185387.0569043992 544982.9833804311)))",다사412452,0,0,0,0,0,0,0,0,11,서울특별시,0,25,4,2,0,0,0,0,0,0
